Image Filename,Hashtag,Score,Hashtag_en
olive_15.png,#올영추천템,3,#Olive_Young_pick_item
olive_15.png,#뷰티,4,#beauty
olive_15.png,#뷰티스타그램,4,#beauty_stagram
olive_15.png,#코덕,5,#beauty_enthusiast
olive_15.png,#꿀팁,3,#useful_tip
olive_15.png,#꿀팁스타그램,3,#tips_stagram
olive_15.png,#뷰티정보,4,#beauty_info
olive_15.png,#정보스타그램,4,#info_stagram
olive_15.png,#정보,4,#information
olive_16.png,不买会后悔的橄榄年轻推荐商品,5,Bu Mai Hui Hou Hui De Gan Lan Nian Qing Tui Jian Shang Pin 
olive_16.png,韓国化粧品,5,Han Guo Hua Zhuang Pin 
olive_16.png,올리브영,5,Olive_Young
olive_16.png,올리브영클렌저,5,Olive_Young_cleanser
olive_16.png,oliveyoung,5,oliveyoung
olive_16.png,oliveyoungglobal,4,oliveyoungglobal
olive_16.png,qoo10,3,qoo10
olive_16.png,qoo10メガ割引,2,qoo10megaGe Yin 
olive_16.png,qoo10購入品,2,qoo10Gou Ru Pin 
olive_16.png,qoo10韓国コスメ,3,qoo10Han Guo kosume
olive_16.png,kbeauty,5,kbeauty
olive_16.png,kcosme,5,kcosme
olive_16.png,kcosmetics,5,kcosmetics
olive_16.png,glassskin,4,glassskin
olive_17.png,不买会后悔的橄榄年轻推荐商品,5,Bu Mai Hui Hou Hui De Gan Lan Nian Qing Tui Jian Shang Pin 
olive_17.png,韓国化粧品,5,Han Guo Hua Zhuang Pin 
olive_17.png,올리브영,5,Olive_Young
olive_17.png,올리브영클렌저,5,Olive_Young_cleanser
olive_17.png,oliveyoung,5,oliveyoung
olive_17.png,oliveyoungglobal,4,oliveyoungglobal
olive_17.png,qoo10,3,qoo10
olive_17.png,qoo10メガ割引,2,qoo10megaGe Yin 
olive_17.png,qoo10購入品,2,qoo10Gou Ru Pin 
olive_17.png,qoo10韓国コスメ,3,qoo10Han Guo kosume
olive_17.png,kbeauty,5,kbeauty
olive_17.png,kcosme,5,kcosme
olive_17.png,kcosmetics,5,kcosmetics
olive_17.png,glassskin,4,glassskin
olive_18.png,#올리브영,5,#Olive_Young
olive_18.png,#올영,5,#Olive_Young
olive_18.png,#올영세일,4,#Olive_Young_sale
olive_18.png,#올리브영세일,4,#Olive_Young_sale
olive_18.png,#올영추천템,5,#Olive_Young_pick_item
olive_18.png,#올영꿀템,5,#Olive_Young_must_have
olive_19.png,#맑은수채화무드,5,#clear_watercolor_mood
olive_19.png,#메이크업TIP,4,#makeup_tip
olive_19.png,#가을무드,5,#autumn_mood
olive_19.png,#광채메이크업,5,#glow_makeup
olive_19.png,#자연스러운메이크업,4,#natural_makeup
olive_20.png,#AD,5,#AD
olive_20.png,#타미,5,#Tommy
olive_20.png,#타미걸,5,#Tommy_girl
olive_20.png,#타미힐피거,5,#Tommy_Hilfiger
olive_20.png,#프래그런스,5,#fragrance
olive_20.png,#향수,5,#perfume
olive_20.png,#패션,4,#fashion
olive_20.png,#스타일,4,#style
olive_20.png,#스트릿,3,#street
olive_20.png,#데일리,4,#daily
olive_20.png,#레트로,3,#retro
olive_20.png,#신제품,4,#new_product
olive_20.png,#켄달제너,3,#Kendall_Jenner
olive_20.png,#앰버서더,3,#ambassador
olive_20.png,#클래식,4,#classic
olive_20.png,#캐주얼,4,#casual
olive_20.png,#청량,4,#refreshing
olive_20.png,#청순,4,#innocent_look
olive_20.png,#향기,5,#fragrance
olive_20.png,#향수추천,5,#perfume_recommendation
olive_20.png,#뉴잭스윙,3,#new_jack_swing
olive_20.png,#올리브영,2,#Olive_Young
olive_20.png,#Tommyhilfiger,5,#Tommyhilfiger
olive_20.png,#Tommy,5,#Tommy
olive_20.png,#snob,3,#snob
olive_20.png,#스노브,3,#Snob
olive_20.png,#스노브매거진,3,#Snob_magazine
olive_20.png,#snobmag,3,#snobmag
olive_21.png,#에뛰드,5,#Etude
olive_21.png,#F/W신상,4,#FW_new_arrivals
olive_21.png,#낫배드컬렉션,5,#not_bad_collection
olive_21.png,#마이베스트톤아이팔레트,4,#my_best_tone_eye_palette
olive_21.png,#말괄량이레드,2,#tomboy_red
olive_21.png,#그레이세요그럼,4,#okay_then
olive_21.png,#아이메이크업,5,#eye_makeup
olive_21.png,#데일리아이메이크업,4,#daily_eye_makeup
olive_21.png,#포인트아이메이크업,4,#point_eye_makeup
olive_21.png,#여름쿨톤아이메이크업,3,#summer_cool_tone_eye_makeup
olive_21.png,#스모키메이크업,4,#smoky_makeup
olive_21.png,#올리브영,3,#Olive_Young
olive_21.png,#에뛰드낫배드컬렉션,5,#Etude_not_bad_collection
olive_22.png,#메이크업,5,#makeup
olive_22.png,#팔레트,5,#palette
olive_22.png,#뷰티,5,#beauty
olive_22.png,#코랄,4,#coral
olive_22.png,#올리브영,4,#Olive_Young
fashion_01.png,#철권8,5,#Tekken8
fashion_01.png,#젠틀몬스터,5,#Gentle_Monster
fashion_02.png,#seungwanstyle_marni,5,#seungwanstyle_marni
fashion_02.png,#seungwanstyle_mskn2nd,5,#seungwanstyle_mskn2nd
fashion_02.png,#seungwanstyle_crank,5,#seungwanstyle_crank
fashion_02.png,#seungwanstyle_joygryson,5,#seungwanstyle_joygryson
fashion_02.png,#seungwanstyle_youngstreet,4,#seungwanstyle_youngstreet
fashion_02.png,#웬디,5,#Wendy
fashion_02.png,#손승완,5,#Son_Seungwan
fashion_02.png,#승완,5,#Seungwan
fashion_02.png,#레드벨벳,5,#Red_Velvet
fashion_02.png,#레드벨벳웬디,5,#Red_Velvet_Wendy
fashion_02.png,#웬디패션,5,#Wendy_fashion
fashion_02.png,#fashion,4,#fashion
fashion_02.png,#패션,4,#fashion
fashion_02.png,#marni,5,#marni
fashion_02.png,#mskn2nd,5,#mskn2nd
fashion_02.png,#crank,5,#crank
fashion_02.png,#joygryson,5,#joygryson
fashion_03.png,#미나페르호넨,5,#mina_perhonen
fashion_03.png,#미나가와아키라,5,#Minagawa_Akira
fashion_03.png,#마리메꼬,3,#Marimekko
fashion_03.png,#탬버린,2,#tambourine
fashion_03.png,#전시,5,#exhibition
fashion_03.png,#전시회,5,#art_exhibition
fashion_03.png,#전시추천,4,#exhibition_recommendation
fashion_03.png,#패션,4,#fashion
fashion_03.png,#패션브랜드,4,#fashion_brand
fashion_03.png,#일본브랜드,5,#Japanese_brand
fashion_03.png,#공예,3,#crafts
fashion_04.png,#셀카,5,#selfie
fashion_04.png,#노란색,4,#yellow
fashion_04.png,#여성,5,#women
fashion_04.png,#패션,4,#fashion
fashion_04.png,#자연광,3,#natural_light
fashion_05.png,보테가베네타,5,Bottega_Veneta
fashion_05.png,BottegaVeneta,5,BottegaVeneta
fashion_05.png,보테가베네타25여름컬션,4,Bottega_Veneta_25_summer_collection
fashion_05.png,BottegaVenetaSummer25,4,BottegaVenetaSummer25
fashion_06.png,プール,5,pu-ru
fashion_06.png,ハワイアンズ,4,hawaianzu
fashion_06.png,スパリゾートハワイアンズ,4,suparizo-tohawaianzu
fashion_06.png,sparesorthawaiians,4,sparesorthawaiians
fashion_06.png,水着,5,Shui Zhao 
fashion_06.png,水着女子,5,Shui Zhao Nu Zi 
fashion_06.png,kawaii,4,kawaii
fashion_06.png,アイドル,3,aidoru
fashion_06.png,idol,3,idol
fashion_06.png,偶像,3,Ou Xiang 
fashion_06.png,아이돌,3,idol
fashion_06.png,패션,4,fashion
fashion_06.png,얼스타그램,4,face_stagram
fashion_06.png,4,2,4
fashion_06.png,ootd,4,ootd
fashion_06.png,love,3,love
fashion_06.png,instagood,4,instagood
fashion_06.png,japanesegirl,5,japanesegirl
fashion_06.png,일본,5,Japan
fashion_06.png,instalike,3,instalike
fashion_06.png,followme,2,followme
fashion_06.png,팔로미,2,follow_me
fashion_06.png,おやすみぃあ,2,oyasumiia
fashion_07.png,#에스파,5,#aespa
fashion_07.png,#코스프레,4,#cosplay
fashion_07.png,#패션,5,#fashion
fashion_07.png,#액세서리,5,#accessories
fashion_07.png,#콜라보레이션,5,#collaboration
fashion_08.png,#런던,5,#London
fashion_08.png,#패션브랜드,5,#fashion_brand
fashion_08.png,#스트리트웨어,5,#streetwear
fashion_08.png,#이벤트,4,#event
fashion_08.png,#젊은이들,5,#young_people
fashion_09.png,일몰,5,sunset
fashion_09.png,캠핑,4,camping
fashion_09.png,자연,5,nature
fashion_09.png,행복,4,happiness
fashion_09.png,여행,3,travel
fashion_10.png,#가을,5,#autumn
fashion_10.png,#패션변화,5,#fashion_change
fashion_10.png,#날씨,5,#weather
fashion_10.png,#여름끝,5,#end_of_summer
fashion_10.png,#일상,4,#daily_life
fashion_11.png,오오티디,4,OOTD
fashion_11.png,ootd,4,ootd
fashion_11.png,패션 코디,5,fashion_outfit
fashion_11.png,여자코디,5,women_outfit
fashion_11.png,패션템,5,fashion_item
fashion_11.png,패션템추천,4,fashion_item_recommendation
fashion_11.png,데일리코디,5,daily_outfit
fashion_11.png,데일리룩,5,daily_look
fashion_11.png,패션팔찌,5,fashion_bracelet
fashion_11.png,팔찌추천,5,bracelet_recommendation
fashion_11.png,여자팔찌,5,women_bracelet
fashion_11.png,가을아이템,3,autumn_items
fashion_11.png,가을템,3,autumn_items
fashion_11.png,겨울템,2,winter_items
fashion_12.png,오오티디,4,OOTD
fashion_12.png,코디,4,outfit
fashion_12.png,여자코디,5,women_outfit
fashion_12.png,패션템,5,fashion_item
fashion_12.png,패션템추천,3,fashion_item_recommendation
fashion_12.png,데일리코디,4,daily_outfit
fashion_12.png,데일리룩,4,daily_look
fashion_12.png,패션,5,fashion
fashion_13.png,#마뗑킴,5,#Matin_Kim
fashion_13.png,#패션,5,#fashion
fashion_13.png,#도산,4,#Dosan
fashion_13.png,#볼캡,5,#ball_cap
fashion_13.png,#컬렉션,4,#collection
fashion_14.png,오오티디,4,OOTD
fashion_14.png,ootd,4,ootd
fashion_14.png,패션 코디,5,fashion_outfit
fashion_14.png,여자코디,5,women_outfit
fashion_14.png,패션템,5,fashion_item
fashion_14.png,패션템추천,4,fashion_item_recommendation
fashion_14.png,데일리코디,5,daily_outfit
fashion_14.png,데일리룩,5,daily_look
fashion_14.png,패션팔찌,5,fashion_bracelet
fashion_14.png,팔찌추천,5,bracelet_recommendation
fashion_14.png,여자팔찌,5,women_bracelet
fashion_14.png,가을아이템,3,autumn_items
fashion_14.png,가을템,3,autumn_items
fashion_14.png,겨울템,2,winter_items
fashion_15.png,毎日投稿,5,Mei Ri Tou Gao 
fashion_15.png,あっとほぉーむカフェ,4,atsutohoo-mukahue
fashion_15.png,メイド,5,meido
fashion_15.png,メイド服,5,meidoFu 
fashion_15.png,自撮り,5,Zi Cuo ri
fashion_15.png,みつあみアレンジ,4,mitsuamiarenzi
fashion_15.png,ツインテール,3,tsuinte-ru
fashion_15.png,秋葉原カフェ,4,Qiu Xie Yuan kahue
fashion_15.png,メイドカフェ,5,meidokahue
fashion_15.png,黒髪ロング,3,Hei Fa rongu
fashion_15.png,selfie,5,selfie
fashion_15.png,maid,5,maid
fashion_15.png,maidcafe,5,maidcafe
fashion_15.png,kawaii,5,kawaii
fashion_15.png,followｍe,2,followme
fashion_15.png,maidcostume,5,maidcostume
fashion_15.png,japanesegirl,4,japanesegirl
fashion_15.png,moemoekyun,4,moemoekyun
fashion_15.png,카페,4,kape
fashion_15.png,셀카,5,selka
fashion_15.png,셀피,5,selpi
fashion_15.png,패션,4,paesyeon
fashion_15.png,메이드,5,meideu
fashion_15.png,아키하바라,4,Akihabara
fashion_15.png,셀스타그램,5,self_stagram
fashion_15.png,메이드카페,5,maid_cafe
fashion_15.png,女仆咖啡厅,5,Nu Pu Ka Pei Ting 
fashion_15.png,女僕,5,Nu Pu 
fashion_15.png,女僕咖啡廳,5,Nu Pu Ka Pei Ting 
fashion_16.png,#monsterhigh,5,#monsterhigh
fashion_16.png,#venusmcflytrap,5,#venusmcflytrap
fashion_16.png,#punk,4,#punk
fashion_16.png,#eco,4,#eco
fashion_16.png,#plant,5,#plant
fashion_16.png,#plantmonster,5,#plantmonster
fashion_16.png,#fashionstyle,4,#fashionstyle
fashion_16.png,#패션,4,#fashion
fashion_16.png,#패션디자인,4,#fashion_design
fashion_16.png,#art,5,#art
fashion_16.png,#artwork,5,#artwork
fashion_16.png,#일러스트,5,#illustration
fashion_16.png,#fashion,4,#fashion
fashion_16.png,#fashionillustration,5,#fashionillustration
fashion_16.png,#그림,5,#drawing
fashion_16.png,#그림스타그램,4,#art_stagram
fashion_16.png,#패션일러스트,5,#fashion_illustration
fashion_16.png,#illustration,5,#illustration
fashion_16.png,#illustrationartists,4,#illustrationartists
fashion_16.png,#draw,5,#draw
fashion_16.png,#drawing,5,#drawing
fashion_17.png,可愛いデニム,5,Ke Ai idenimu
fashion_17.png,韓国ブランド,4,Han Guo burando
fashion_17.png,popup,4,popup
fashion_17.png,ファッション,5,huatsushiyon
fashion_17.png,スタイル,5,sutairu
fashion_18.png,fashion,5,fashion
fashion_18.png,fudge,3,fudge
fashion_18.png,cluel,3,cluel
fashion_18.png,code,4,code
fashion_18.png,outfit,5,outfit
fashion_18.png,ootd,5,ootd
fashion_18.png,wear,4,wear
fashion_18.png,codenate,3,codenate
fashion_18.png,今日のコーデ,5,Jin Ri noko-de
fashion_18.png,오오티디,5,OOTD
fashion_18.png,데일리룩,4,daily_look
fashion_18.png,패션,5,fashion
fashion_18.png,fudge部,3,fudgeBu 
fashion_18.png,クルーエル女子,3,kuru-eruNu Zi 
fashion_18.png,troisiemechaco,4,troisiemechaco
fashion_18.png,pippichic,4,pippichic
fashion_18.png,オケージョン,5,oke-ziyon
fashion_18.png,オケージョンコーデ,5,oke-ziyonko-de
fashion_19.png,#백수,5,#unemployed
fashion_19.png,#가정,4,#home
fashion_19.png,#휴식,5,#rest
fashion_19.png,#명절,3,#holiday
fashion_19.png,#웃음,4,#laughter
fashion_20.png,#태하,5,#Taeha
fashion_20.png,#일상,4,#daily_life
fashion_20.png,#유튜브,3,#YouTube
fashion_20.png,#아기,5,#baby
fashion_20.png,#패션,4,#fashion
fashion_21.png,#東京女子流,4,Dong Jing Nu Zi Liu 
fashion_21.png,#新井ひとみ,2,Xin Jing hitomi
fashion_21.png,#ヘアー,5,hea-
fashion_21.png,#メイク,4,meiku
fashion_21.png,#ファッション,4,huatsushiyon
fashion_21.png,#天狗,1,Tian Gou 
fashion_21.png,#原宿,3,Yuan Su 
fashion_21.png,#hair,5,#hair
fashion_21.png,#makeup,4,#makeup
fashion_21.png,#fashion,4,#fashion
fashion_21.png,#셀카,5,#selfie
fashion_21.png,#패션,4,#fashion
fashion_21.png,#메이크,4,#make
fashion_22.png,#韓国アイドル,5,Han Guo aidoru
fashion_22.png,#アイドル体験,5,aidoruTi Yan 
fashion_22.png,#ファッション,4,huatsushiyon
fashion_22.png,#スタジオ,4,sutazio
fashion_22.png,#コスプレ,3,kosupure
movie_01.png,영화,5,movie
movie_01.png,화양연화,5,In_the_Mood_for_Love
movie_01.png,영화명대사,5,movie_famous_lines
movie_01.png,화양연화명대사,5,In_the_Mood_for_Love_quotes
movie_01.png,왕가위감독,4,director_Wong_Kar_wai
movie_01.png,양조위,4,Tony_Leung
movie_01.png,장만옥,4,Maggie_Cheung
movie_01.png,이별연습,3,breakup_practice
movie_01.png,인생영화,5,life_movie
movie_01.png,명대사스타그램,5,famous_lines_stagram
movie_01.png,영화스타그램🎬,5,movie_stagram
movie_02.png,#사랑,5,#love
movie_02.png,#로맨스,5,#romance
movie_02.png,#영화,4,#movie
movie_02.png,#재개봉,3,#re_release
movie_02.png,#명작,4,#masterpiece
movie_03.png,#여름,5,#summer
movie_03.png,#청춘,5,#youth
movie_03.png,#대화,4,#conversation
movie_03.png,#공원,4,#park
movie_03.png,#자전거,3,#bicycle
movie_04.png,#curbonjp,3,#curbonjp
movie_04.png,#genic_mag,4,#genic_mag
movie_04.png,#reco_ig,3,#reco_ig
movie_04.png,#hueart_life,4,#hueart_life
movie_04.png,#透明感のある写真,5,Tou Ming Gan noaruXie Zhen 
movie_04.png,#淡くて儚い瞬間を,5,Dan kuteMeng iShun Jian wo
movie_04.png,#フィルムで残す日常,5,huirumudeCan suRi Chang 
movie_04.png,#filmに魅せられて,4,filmniMei serarete
movie_04.png,#東京カメラ部,3,Dong Jing kameraBu 
movie_04.png,#関東カメラ部,3,Guan Dong kameraBu 
movie_04.png,#フィルム,5,huirumu
movie_04.png,#フィルムカメラ,5,huirumukamera
movie_04.png,#みもめんと,4,mimomento
movie_04.png,#ノスタルジーな瞬間を,5,nosutaruzi-naShun Jian wo
movie_04.png,#瞳の中のノスタルジア,4,Tong noZhong nonosutaruzia
movie_04.png,#木漏れ日と暮らす,4,Mu Lou reRi toMu rasu
movie_04.png,#被写体,3,Bei Xie Ti 
movie_04.png,#被写体募集中,2,Bei Xie Ti Mu Ji Zhong 
movie_04.png,#카메라,4,#camera
movie_04.png,#필름카메라,5,#film_camera
movie_04.png,#영화,3,#movie
movie_04.png,#iedemo_graphy,4,#iedemo_graphy
movie_04.png,#film_com,4,#film_com
movie_04.png,#oldlens_tokyo,4,#oldlens_tokyo
movie_04.png,#film_jp,5,#film_jp
movie_04.png,#filmphotography,5,#filmphotography
movie_04.png,#film_jp,5,#film_jp
movie_04.png,#shasinkissa_s,4,#shasinkissa_s
movie_05.png,호불호,5,love_or_hate
movie_05.png,영화,5,movie
movie_05.png,호불호영화,5,divisive_movie
movie_05.png,원스어폰어타임인할리우드,4,Once_Upon_a_Time_in_Hollywood
movie_05.png,지구가끝장나는날,4,day_the_earth_ends
movie_05.png,킬링디어,4,killing_of_a_sacred_deer
movie_05.png,단지세상의끝,4,just_end_of_the_world
movie_05.png,리코리쉬피자,4,licorice_pizza
movie_05.png,태스터로이드시티,4,Tasteroid_city
movie_05.png,추천영화,5,movie_recommendation
movie_06.png,#사랑,5,#love
movie_06.png,#영화,5,#movie
movie_06.png,#고백,5,#confession
movie_06.png,#인생,4,#life
movie_06.png,#감동,5,#touching
movie_07.png,#퍼펙트데이,5,#perfect_day
movie_07.png,#일상,4,#daily_life
movie_07.png,#음악,5,#music
movie_07.png,#행복,4,#happiness
movie_07.png,#영화,3,#movie
movie_08.png,#예능,3,#variety_show
movie_08.png,#웃긴,5,#funny
movie_08.png,#유머,5,#humor
movie_08.png,#유머스타그램,5,#humor_stagram
movie_08.png,#웃긴짤,4,#funny_meme
movie_08.png,#예능레전드,2,#variety_legend
movie_08.png,#개꿀잼,5,#super_funny
movie_08.png,#꿀잼,5,#super_fun
movie_08.png,#핵꿀잼,5,#extremely_fun
movie_08.png,#짤방,4,#meme
movie_08.png,#레전드,3,#legend
movie_08.png,#오늘의유머,5,#todays_humor
movie_08.png,#대유잼,5,#very_funny
movie_08.png,#빵터짐,5,#burst_of_laughter
movie_08.png,#이슈,2,#issue
movie_08.png,#럽스타스램,1,#love_star_gram
movie_08.png,#영화,1,#movie
movie_08.png,#영화스타그램,1,#movie_stagram
movie_08.png,#강아지,5,#dog
movie_09.png,#성병,5,#STI
movie_09.png,#관계,4,#relationship
movie_09.png,#건강,3,#health
movie_09.png,#예방,2,#prevention
movie_09.png,#교육,3,#education
movie_10.png,영화,5,movie
movie_10.png,500일의썸머,5,500_days_of_summer
movie_10.png,500일의썸머명대사,5,500_days_of_summer_quotes
movie_10.png,영화명대사,4,movie_famous_lines
movie_10.png,여름,4,summer
movie_10.png,가을,2,autumn
movie_10.png,썸머,5,summer
movie_10.png,로코추천,4,romcom_recommendation
movie_10.png,로맨틱코미디,5,romaentigkomidi
movie_10.png,로맨스영화,5,romance_movie
movie_10.png,명대사스타그램,5,famous_lines_stagram
movie_10.png,영화스타그램🎬,5,movie_stagram
movie_11.png,변우석,5,Byun_Wooseok
movie_11.png,byeonwooseok,5,byeonwooseok
movie_11.png,성수,3,Seongsu
movie_11.png,영상,4,video
movie_11.png,존잘,5,super_handsome
movie_11.png,훈남,5,handsome_guy
movie_11.png,배우,4,actor
movie_11.png,드라마,3,drama
movie_11.png,영화,3,movie
movie_11.png,모델,4,model
movie_11.png,화보,4,photo_shoot
movie_12.png,#조커,5,#Joker
movie_12.png,#할리퀸,5,#Harley_Quinn
movie_12.png,#영화,4,#movie
movie_12.png,#개봉,4,#movie_release
movie_12.png,#호아킨피닉스,3,#Joaquin_Phoenix
movie_12.png,#레이디가가,3,#Lady_Gaga
movie_13.png,#스피또,5,#Speetto
movie_13.png,#당첨자,5,#winner
movie_13.png,#소감,5,#impression
movie_13.png,#감사,4,#gratitude
movie_13.png,#노력,4,#effort
movie_14.png,#영화밈,4,#movie_meme
movie_14.png,#영화,5,#movie
movie_14.png,#영화명대사,2,#movie_famous_lines
movie_14.png,#영화리뷰,3,#film_review
movie_14.png,#영화명장면,2,#movie_famous_scene
movie_14.png,#영화추천,3,#movie_recommendation
movie_14.png,#영화스타그램,5,#movie_stagram
movie_14.png,#영화감상,4,#movie_review
movie_15.png,#김희선,5,#Kim_Heesun
movie_15.png,#Korea No.1 Star,5,Korea No.1 Star
movie_15.png,#kimheeseon,5,#kimheeseon
movie_15.png,#drama,4,#drama
movie_15.png,#movie,4,#movie
movie_15.png,#kdrama,4,#kdrama
movie_15.png,#beauty,5,#beauty
movie_15.png,#followme,3,#followme
movie_16.png,#영화밈,5,#movie_meme
movie_16.png,#영화,4,#movie
movie_16.png,#영화명대사,3,#movie_famous_lines
movie_16.png,#영화리뷰,2,#film_review
movie_16.png,#영화명장면,3,#movie_famous_scene
movie_16.png,#영화추천,2,#movie_recommendation
movie_16.png,#영화스타그램,4,#movie_stagram
movie_17.png,행복의나라,2,land_of_happiness
movie_17.png,절찬상영중,3,now_showing
movie_17.png,조정석,1,Jo_Jungseok
movie_17.png,이선균,1,Lee_Seongyun
movie_17.png,유재명,1,Yoo_Jaemyung
movie_17.png,영화,4,movie
movie_17.png,실화,2,true_story
movie_17.png,화병,3,hwapyeong
movie_17.png,혈압상승,3,blood_pressure_rise
movie_17.png,시리즈,2,series
movie_17.png,8월추천영화,3,August_movie_recommendation
movie_17.png,역사,1,history
movie_17.png,기억,3,memory
movie_17.png,리뷰,3,review
movie_17.png,역대급,3,all_time_best
movie_17.png,반응,4,reaction
movie_17.png,과몰입,4,over_immersion
movie_17.png,최고,3,the_best
movie_17.png,눈물,5,tears
movie_17.png,OST,5,OST
movie_17.png,눈물샘,5,tear_duct
movie_17.png,자극,4,stimulation
movie_17.png,가사,2,lyrics
movie_17.png,오열,5,sobbing
movie_18.png,영화토론,5,movie_discussion
movie_18.png,반딧불이의묘,5,grave_of_the_fireflies
movie_18.png,영화,4,movie
movie_19.png,#에이리언,5,#alien
movie_19.png,#CGI,2,#CGI
movie_19.png,#영화,4,#movie
movie_19.png,#비하인드,4,#behind_the_scenes
movie_19.png,#루마니아,3,#Romania
movie_20.png,영어표현,5,English_expression
movie_20.png,영어공부,5,English_study
movie_20.png,공부기록,3,study_record
movie_20.png,안티에이징,1,anti_aging
movie_20.png,피부,1,skin
movie_20.png,미드,4,American_drama
movie_20.png,영화,4,movie
movie_20.png,쉐도잉,3,shadowing
movie_20.png,부부스타그램,1,couple_stagram
movie_20.png,친구스타그램,1,friend_stagram
movie_21.png,curbonjp,3,curbonjp
movie_21.png,genic_mag,4,genic_mag
movie_21.png,reco_ig,3,reco_ig
movie_21.png,hueart_life,4,hueart_life
movie_21.png,透明感のある写真,5,Tou Ming Gan noaruXie Zhen 
movie_21.png,淡くて儚い瞬間を,5,Dan kuteMeng iShun Jian wo
movie_21.png,フィルムで残す日常,4,huirumudeCan suRi Chang 
movie_21.png,filmに魅せられて,4,filmniMei serarete
movie_21.png,東京カメラ部,3,Dong Jing kameraBu 
movie_21.png,関東カメラ部,3,Guan Dong kameraBu 
movie_21.png,フィルム,5,huirumu
movie_21.png,フィルムカメラ,5,huirumukamera
movie_21.png,みもめんと,3,mimomento
movie_21.png,ノスタルジーな瞬間を,4,nosutaruzi-naShun Jian wo
movie_21.png,瞳の中のノスタルジア,4,Tong noZhong nonosutaruzia
movie_21.png,木漏れ日と暮らす,3,Mu Lou reRi toMu rasu
movie_21.png,被写体,2,Bei Xie Ti 
movie_21.png,被写体募集中,2,Bei Xie Ti Mu Ji Zhong 
movie_21.png,카메라,3,camera
movie_21.png,필름카메라,5,film_camera
movie_21.png,영화,2,movie
movie_21.png,2024明治安田しあわせフォトコン,3,2024Ming Zhi An Tian shiawasehuotokon
movie_21.png,インヘリットカメラフォトコン,3,inheritsutokamerahuotokon
movie_21.png,遠ざかる夏の残り香,4,Yuan zakaruXia noCan riXiang 
movie_21.png,iedemo_graphy,3,iedemo_graphy
movie_21.png,film_com,4,film_com
movie_21.png,oldlens_tokyo,3,oldlens_tokyo
movie_21.png,film_jp,4,film_jp
movie_21.png,filmphotography,5,filmphotography
movie_21.png,shasinkissa_s,3,shasinkissa_s
movie_22.png,#메이플스토리,5,#MapleStory
movie_22.png,#레시피,1,#recipe
movie_22.png,#여행스타그램,2,#travel_stagram
movie_22.png,#휴가룩,1,#vacation_look
movie_22.png,#운동하는여자,1,#workout_woman
movie_22.png,#운동하는남자,1,#workout_man
movie_22.png,#직장인,1,#office_worker
movie_22.png,#도시락,1,#lunchbox
movie_22.png,#자동차,1,#car
movie_22.png,#축구,1,#soccer
movie_22.png,#영화,2,#movie
movie_22.png,#아이돌,1,#idol
movie_22.png,#추억,2,#memories
movie_22.png,#maplestorym,5,#maplestorym
movie_22.png,#maplestory,5,#maplestory
movie_22.png,#nexon,4,#nexon
movie_22.png,#art,4,#art
movie_22.png,#artist,4,#artist
restaurant_01.png,고기짬뽕,5,meat_jjamppong
restaurant_01.png,맛집,4,restaurant
restaurant_01.png,평택,5,Pyeongtaek
restaurant_01.png,영빈루,5,Yeongbinu
restaurant_01.png,주말,3,weekend
restaurant_01.png,일요일,3,Sunday
restaurant_01.png,송탄,2,Songtan
restaurant_01.png,브런치,2,brunch
restaurant_01.png,데이트,3,date
restaurant_01.png,고기,5,meat
restaurant_01.png,짬뽕,5,jjamppong
restaurant_01.png,돼지고기,5,pork
restaurant_01.png,탕수육,4,sweet_sour_pork
restaurant_01.png,weekend,3,weekend
restaurant_01.png,sunday,3,sunday
restaurant_01.png,brunch,2,brunch
restaurant_01.png,date,3,date
restaurant_01.png,jjamppong,5,jjamppong
restaurant_01.png,spicy,4,spicy
restaurant_01.png,noodles,5,noodles
restaurant_02.png,韓国旅行,5,Han Guo Lu Xing 
restaurant_02.png,ソウル,5,souru
restaurant_02.png,韓国料理,5,Han Guo Liao Li 
restaurant_02.png,ポッサム,5,potsusamu
restaurant_02.png,美味しい,4,Mei Wei shii
restaurant_02.png,한상차림밥상,5,full_Korean_meal
restaurant_02.png,신설동,5,Sinseoldong
restaurant_02.png,맛집,5,restaurant
restaurant_02.png,보쌈,5,bossam
restaurant_02.png,서울,5,Seoul
restaurant_02.png,Koreanfood,5,Koreanfood
restaurant_03.png,韓国,5,Han Guo 
restaurant_03.png,韓国一人旅,4,Han Guo Yi Ren Lu 
restaurant_03.png,韓国旅行,5,Han Guo Lu Xing 
restaurant_03.png,韓国料理,4,Han Guo Liao Li 
restaurant_03.png,korea,5,korea
restaurant_03.png,koreanfood,4,koreanfood
restaurant_03.png,韓国グルメ,5,Han Guo gurume
restaurant_03.png,韓国好きな人と繋がりたい,3,Han Guo Hao kinaRen toXi garitai
restaurant_03.png,서울맛집,5,Seoul_restaurant
restaurant_03.png,ソウル,5,souru
restaurant_03.png,seoul,5,seoul
restaurant_03.png,ソウルグルメ,5,sourugurume
restaurant_03.png,ソウル旅行,5,souruLu Xing 
restaurant_03.png,한국여행,5,Korea_travel
restaurant_03.png,맛집,5,restaurant
restaurant_03.png,駐在おやじ,4,Zhu Zai oyazi
restaurant_03.png,韓国地方,3,Han Guo Di Fang 
